"";"distance";"moving_time";"start_date";"gear_id";"type"
"812";21331;3634;2017-02-11 12:32:56;"b2992308";"Ride"
"813";561925;7933;2017-02-01 09:34:01;"b2992308";"Ride"
"814";222894;2648;2017-01-30 18:55:11;"b2992308";"Ride"
"815";230451;5479;2017-01-28 14:02:47;"b2442923";"Ride"
"816";241881;2577;2017-01-27 11:27:42;"b2992308";"VirtualRide"
"817";236564;3426;2017-01-24 19:03:52;"b2992308";"Ride"
"818";225712;3007;2017-01-20 18:55:27;"b2992308";"Ride"
"819";447135;5504;2017-01-19 12:29:59;"b2992308";"Ride"
"820";56014;2001;2017-01-17 15:47:04;NA;"Run"
"821";48415;3785;2017-01-15 10:27:29;NA;"Walk"
"822";50572;3638;2017-01-14 15:06:39;NA;"Walk"
"823";259055;3156;2017-01-13 14:28:40;"b2992308";"VirtualRide"
"824";261038;2518;2017-01-11 18:56:34;"b2992308";"VirtualRide"
"825";331703;7037;2016-12-30 11:42:37;"b2992308";"Ride"
"826";44142;4035;2016-12-30 08:36:37;NA;"Walk"
"827";94545;7479;2016-12-29 09:24:09;NA;"Walk"
"828";42963;8839;2016-12-28 12:20:10;"b2992308";"Ride"
"829";78286;6798;2016-12-28 08:48:37;NA;"Walk"
"830";44957;3435;2016-12-26 14:08:20;NA;"Walk"
"831";203285;2286;2016-12-25 12:42:03;"b2992308";"VirtualRide"
"832";358374;5646;2016-12-24 10:21:05;"b2992308";"Ride"
"833";206145;2415;2016-12-20 18:50:25;"b2992308";"VirtualRide"
"834";65223;2397;2016-12-17 12:33:42;NA;"Run"
"835";434383;6506;2016-12-14 06:33:40;"b2992308";"Ride"
"836";288524;6977;2016-12-11 09:32:57;"b2442923";"Ride"
"837";402382;5423;2016-12-09 13:07:40;"b2992308";"Ride"
"838";26102;3278;2016-12-07 18:11:13;"b2992308";"VirtualRide"
"839";429731;6941;2016-12-03 12:41:01;"b2992308";"Ride"
"840";59592;4019;2016-12-02 13:35:51;NA;"Walk"
"841";237049;2427;2016-11-27 18:53:29;"b2992308";"VirtualRide"
"842";48523;3694;2016-11-27 13:59:39;NA;"Walk"
"843";285569;5693;2016-11-25 12:08:34;"b2442923";"Ride"
"844";95647;962;2016-11-23 19:31:59;"b2992308";"VirtualRide"
"845";248577;3669;2016-11-20 09:20:23;"b2992308";"VirtualRide"
"846";178249;2023;2016-11-17 17:52:23;"b2992308";"VirtualRide"
"847";238847;2759;2016-11-15 18:18:31;"b2992308";"VirtualRide"
"848";56782;2058;2016-11-13 10:15:51;NA;"Run"
"849";500954;6936;2016-11-11 09:34:53;"b2992308";"Ride"
"850";6868;1004;2016-11-03 18:57:10;"b2992308";"Ride"
"851";368026;4997;2016-11-03 13:45:37;"b2992308";"Ride"
"852";85;14520;2016-10-30 09:20:00;"b2992308";"Ride"
"853";485677;6400;2016-10-28 11:09:52;"b2992308";"Ride"
"854";368593;6848;2016-10-27 12:56:42;"b2442923";"Ride"
"855";499966;9927;2016-10-25 08:19:38;"b3079109";"Ride"
"856";57453;5391;2016-10-24 13:24:16;NA;"Walk"
"857";340056;7105;2016-10-23 12:56:36;"b3079109";"Ride"
"858";181199;4274;2016-10-23 09:21:19;"b2442923";"Ride"
"859";67735;6181;2016-10-22 12:56:45;NA;"Walk"
"860";26513;3633;2016-10-20 17:52:23;"b2992308";"VirtualRide"
"861";35344;2786;2016-10-16 14:12:07;NA;"Walk"
"862";421698;6829;2016-10-16 08:26:19;"b3079109";"Ride"
"863";233688;4488;2016-10-14 11:17:07;"b2442923";"Ride"
"864";367207;5248;2016-10-11 14:21:33;"b2266483";"Ride"
"865";375056;5350;2016-10-11 06:06:20;"b2266483";"Ride"
"866";324228;4368;2016-10-09 14:04:50;"b2992308";"Ride"
"867";616867;8018;2016-09-30 08:27:52;"b2992308";"Ride"
"868";336377;4280;2016-09-28 16:48:07;"b2992308";"Ride"
"869";417584;6703;2016-09-25 08:32:03;"b3079109";"Ride"
"870";474785;8403;2016-09-23 11:22:33;"b2992308";"Ride"
"871";314694;3857;2016-09-20 14:18:10;"b2992308";"Ride"
"872";280106;4688;2016-09-18 13:44:03;"b3079109";"Ride"
"873";844565;10676;2016-09-15 14:46:33;"b2992308";"Ride"
"874";278074;3283;2016-09-12 16:54:43;"b2992308";"Ride"
"875";466112;6117;2016-09-09 15:16:08;"b2992308";"Ride"
"876";318515;3878;2016-09-08 16:53:27;"b2992308";"Ride"
"877";434063;6102;2016-09-06 13:49:35;"b2992308";"Ride"
"878";301389;3644;2016-09-01 17:20:23;"b2992308";"Ride"
"879";421687;5192;2016-08-31 14:16:14;"b2992308";"Ride"
"880";285111;5535;2016-08-28 08:04:07;"b2992308";"Ride"
"881";858606;14301;2016-08-27 08:43:42;"b2992308";"Ride"
"882";830219;13440;2016-08-26 13:06:30;"b2992308";"Ride"
"883";463164;6009;2016-08-24 16:43:55;"b2992308";"Ride"
"884";382226;4933;2016-08-23 13:50:49;"b2992308";"Ride"
"885";62254;2214;2016-08-21 17:34:25;NA;"Run"
"886";610149;7999;2016-08-19 08:51:30;"b2992308";"Ride"
"887";767965;9898;2016-08-18 08:42:16;"b2992308";"Ride"
"888";101188;15980;2016-08-16 08:36:35;"b2992308";"Ride"
"889";293265;4887;2016-08-13 13:35:32;"b2992308";"Ride"
"890";156622;12362;2016-08-13 07:17:45;NA;"Walk"
"891";55722;4604;2016-08-12 09:18:59;NA;"Hike"
"892";384927;7151;2016-08-11 13:22:58;"b2992308";"Ride"
"893";274847;5930;2016-08-11 09:31:53;"b3079109";"Ride"
"894";51738;10923;2016-08-10 08:14:44;"b3079109";"Ride"
"895";408157;8743;2016-08-08 09:58:06;"b3079109";"Ride"
"896";458135;11681;2016-08-06 12:32:55;"b2992308";"Ride"
"897";345596;7382;2016-08-05 12:53:39;"b2992308";"Ride"
"898";83721;9233;2016-08-04 08:51:34;NA;"Hike"
"899";108656;19493;2016-08-03 11:27:28;"b2992308";"Ride"
"900";63435;8141;2016-08-02 09:35:17;NA;"Hike"
"901";503813;10915;2016-08-01 12:12:49;"b2992308";"Ride"
"902";556718;8893;2016-07-30 08:03:31;"b2992308";"Ride"
"903";66434;12018;2016-07-28 11:34:31;"b2992308";"Ride"
"904";571653;12153;2016-07-27 08:05:16;"b3079109";"Ride"
"905";401136;6462;2016-07-26 13:16:33;"b2992308";"Ride"
"906";79741;6319;2016-07-26 07:35:04;NA;"Hike"
"907";405788;9026;2016-07-25 08:18:15;"b3079109";"Ride"
"908";187184;3213;2016-07-24 17:41:09;"b2992308";"Ride"
"909";51835;4129;2016-07-24 10:59:38;NA;"Hike"
"910";104038;1455;2016-07-22 09:25:08;"b2992308";"Ride"
"911";816249;15426;2016-07-18 07:53:15;"b2992308";"Ride"
"912";869148;20095;2016-07-17 07:40:09;"b2992308";"Ride"
"913";864605;16403;2016-07-16 09:29:43;"b2992308";"Ride"
"914";339206;4554;2016-07-12 17:42:39;"b2992308";"Ride"
"915";506695;8237;2016-07-09 09:29:33;"b2992308";"Ride"
"916";427411;5830;2016-07-08 12:15:48;"b2992308";"Ride"
"917";390204;4612;2016-07-06 11:34:27;"b2992308";"Ride"
"918";505728;6607;2016-07-04 17:11:26;"b2992308";"Ride"
"919";363979;4887;2016-07-02 09:47:20;"b2992308";"Ride"
"920";286497;3753;2016-07-01 13:46:35;"b2992308";"Ride"
"921";314324;3940;2016-06-28 17:58:20;"b2992308";"Ride"
"922";419606;5505;2016-06-25 09:27:17;"b2992308";"Ride"
"923";404541;5256;2016-06-24 12:31:05;"b2992308";"Ride"
"924";30778;4346;2016-06-23 13:37:45;"b1289756";"Ride"
"925";419436;5934;2016-06-22 17:32:38;"b1289756";"Ride"
"926";307845;4993;2016-06-11 15:50:14;"b1289756";"Ride"
"927";882616;13579;2016-06-10 07:49:14;"b1289756";"Ride"
"928";337257;4398;2016-06-08 17:59:53;"b1289756";"Ride"
"929";419375;5650;2016-06-07 13:01:11;"b1289756";"Ride"
"930";404428;7329;2016-06-05 09:42:01;"b1289756";"Ride"
"931";865841;12531;2016-06-04 10:31:13;"b1289756";"Ride"
"932";51265;4540;2016-05-31 13:40:30;NA;"Walk"
"933";8206;16340;2016-05-28 08:11:06;"b1289756";"Ride"
"934";10564;20194;2016-05-27 08:36:35;"b1289756";"Ride"
"935";66398;5376;2016-05-22 08:07:03;NA;"Walk"
"936";159696;23381;2016-05-21 06:01:08;"b1289756";"Ride"
"937";234188;35372;2016-05-16 04:27:49;"b1289756";"Ride"
"938";211483;3478;2016-05-14 13:15:42;"b1289756";"Ride"
"939";109762;17943;2016-05-13 08:21:13;"b1289756";"Ride"
"940";227829;2961;2016-05-10 17:24:38;"b1289756";"Ride"
"941";1992;382;2016-05-10 14:32:57;"b2266483";"Ride"
"942";450191;6091;2016-05-08 13:06:53;"b1289756";"Ride"
"943";106487;20601;2016-05-06 07:44:35;"b1289756";"Ride"
"944";577893;9232;2016-05-05 13:07:02;"b1289756";"Ride"
"945";613092;13274;2016-05-04 08:16:07;"b1289756";"Ride"
"946";34687;6184;2016-05-03 13:26:14;"b1289756";"Ride"
"947";836531;13959;2016-05-02 07:45:09;"b1289756";"Ride"
"948";271242;4115;2016-04-30 16:46:35;"b1289756";"Ride"
"949";42807;1501;2016-04-28 18:15:47;NA;"Run"
"950";197889;2496;2016-04-26 17:55:25;"b1289756";"VirtualRide"
"951";86935;14661;2016-04-23 08:19:58;"b1289756";"Ride"
"952";516128;6310;2016-04-21 13:36:48;"b1289756";"Ride"
"953";250081;3690;2016-04-19 17:57:18;"b1289756";"VirtualRide"
"954";52382;1999;2016-04-18 14:38:10;NA;"Run"
"955";677453;10401;2016-04-17 09:01:30;"b1289756";"Ride"
"956";312217;4154;2016-04-14 16:54:32;"b1289756";"Ride"
"957";207282;3458;2016-04-12 18:18:54;"b1289756";"Ride"
"958";805051;14769;2016-04-10 08:38:41;"b1289756";"Ride"
"959";380356;4051;2016-04-09 15:56:46;"b1289756";"Ride"
"960";279911;4932;2016-04-08 10:51:01;"b2442923";"Ride"
"961";191307;2821;2016-04-06 18:11:00;"b1289756";"Ride"
"962";316657;3782;2016-04-04 16:12:50;"b1289756";"Ride"
"963";73564;9743;2016-04-02 08:55:14;"b1289756";"Ride"
"964";842955;11597;2016-04-01 08:26:31;"b1289756";"Ride"
"965";260841;3628;2016-03-22 18:33:02;"b1289756";"VirtualRide"
"966";449867;6197;2016-03-20 09:39:54;"b1289756";"Ride"
"967";303952;4368;2016-03-19 18:38:35;"b1289756";"VirtualRide"
"968";237315;2437;2016-03-15 18:51:54;"b1289756";"VirtualRide"
"969";659757;12009;2016-03-13 09:54:01;"b1289756";"Ride"
"970";46;7200;2016-03-11 10:40:00;"b1289756";"Ride"
"971";128605;2148;2016-03-11 10:24:23;"b1289756";"Ride"
"972";269773;3274;2016-03-08 18:37:50;"b1289756";"VirtualRide"
"973";49949;3588;2016-03-06 12:29:15;NA;"Walk"
"974";70272;2327;2016-03-05 10:02:33;NA;"Run"
"975";416718;6701;2016-03-04 13:19:29;"b1289756";"Ride"
"976";156071;1934;2016-03-03 19:17:33;"b1289756";"VirtualRide"
"977";53642;1954;2016-02-29 15:52:36;NA;"Run"
"978";633426;10015;2016-02-28 10:29:06;"b1289756";"Ride"
"979";50827;4108;2016-02-27 09:34:46;NA;"Walk"
"980";53762;1827;2016-02-24 15:47:21;NA;"Run"
"981";195972;2455;2016-02-21 18:54:35;"b1289756";"VirtualRide"
"982";563373;7756;2016-02-19 13:11:24;"b1289756";"Ride"
"983";50046;1756;2016-02-16 15:56:10;NA;"Run"
"984";235621;2754;2016-02-15 18:26:18;"b1289756";"VirtualRide"
"985";57969;3649;2016-02-09 10:02:53;NA;"Walk"
"986";435268;14654;2016-02-08 09:12:57;"b1350013";"Ride"
"987";451223;13223;2016-02-07 09:13:36;"b1350013";"Ride"
"988";185782;2901;2016-02-05 15:07:33;"b1289756";"Ride"
"989";220828;3606;2016-02-02 18:54:49;"b1289756";"Ride"
"990";4394;1597;2016-01-31 15:32:44;NA;"Run"
"991";344553;5194;2016-01-30 14:39:26;"b2442923";"Ride"
"992";182569;2666;2016-01-29 18:46:09;"b1289756";"Ride"
"993";244595;2716;2016-01-25 18:15:04;"b1289756";"VirtualRide"
"994";22121;3802;2016-01-22 12:51:28;"b1289756";"Ride"
"995";254045;2857;2016-01-20 18:50:07;"b1289756";"VirtualRide"
"996";220251;2234;2016-01-18 18:59:35;"b1289756";"VirtualRide"
"997";238412;6068;2016-01-17 09:12:29;"b2442923";"Ride"
"998";185646;2793;2016-01-16 18:40:44;"b1289756";"Ride"
"999";174779;2023;2016-01-15 15:10:46;"b1289756";"VirtualRide"
"1000";200956;2263;2016-01-13 19:12:51;"b1289756";"VirtualRide"
"1001";221517;2435;2016-01-12 19:14:12;"b1289756";"VirtualRide"
"1002";34536;4765;2016-01-10 09:47:29;"b1289756";"Ride"
"1003";344677;5245;2016-01-08 13:24:44;"b1289756";"Ride"
"1004";200086;2281;2016-01-02 13:08:59;"b1289756";"VirtualRide"
"1005";214361;2366;2016-01-01 18:49:31;"b1289756";"VirtualRide"
"1006";240426;5062;2015-12-30 09:22:19;"b2442923";"Ride"
"1007";754359;12894;2015-12-29 09:23:42;"b1289756";"Ride"
"1008";687626;9467;2015-12-28 10:15:05;"b1289756";"Ride"
"1009";67108;5444;2015-12-26 10:10:08;NA;"Hike"
"1010";218388;2594;2015-12-18 14:08:33;"b1289756";"VirtualRide"
"1011";51408;1693;2015-12-15 18:46:10;NA;"Run"
"1012";178686;2248;2015-12-14 18:23:15;"b1289756";"VirtualRide"
"1013";20113;2775;2015-12-08 18:53:48;"b1289756";"Ride"
"1014";275606;3032;2015-12-06 15:37:30;"b1289756";"VirtualRide"
"1015";6916;2642;2015-12-05 14:58:49;NA;"Run"
"1016";635204;8595;2015-12-04 12:07:14;"b1289756";"Ride"
"1017";250256;3604;2015-12-01 18:30:15;"b1289756";"Ride"
"1018";53964;1841;2015-11-29 14:54:58;NA;"Run"
"1019";541692;7293;2015-11-28 09:17:58;"b1289756";"Ride"
"1020";21337;2634;2015-11-27 18:28:55;"b1289756";"VirtualRide"
"1021";314406;5335;2015-11-25 18:31:25;"b1289756";"Ride"
"1022";170533;2031;2015-11-22 11:46:34;"b1289756";"VirtualRide"
"1023";236162;5408;2015-11-20 09:50:10;"b2442923";"Ride"
"1024";234049;2723;2015-11-17 19:14:13;"b1289756";"VirtualRide"
"1025";178805;4025;2015-11-15 09:40:30;"b2442923";"Ride"
"1026";180158;2604;2015-11-14 10:10:42;"b1289756";"Ride"
"1027";159498;2734;2015-11-13 12:44:20;"b2266483";"Ride"
"1028";57586;1935;2015-11-12 15:18:37;NA;"Run"
"1029";196681;2787;2015-11-11 19:07:31;"b1289756";"Ride"
"1030";48101;1674;2015-11-09 16:06:04;NA;"Run"
"1031";316433;6438;2015-11-08 09:20:39;"b2442923";"Ride"
"1032";413137;5804;2015-11-06 11:54:26;"b1289756";"Ride"
"1033";52271;1736;2015-11-02 16:01:10;NA;"Run"
"1034";250866;4932;2015-11-01 11:02:47;"b2266483";"Ride"
"1035";100349;14610;2015-10-31 09:27:39;"b1289756";"Ride"
"1036";10148;16760;2015-10-30 09:03:01;"b1289756";"Ride"
"1037";512883;6343;2015-10-29 13:25:08;"b1289756";"Ride"
"1038";50591;3838;2015-10-28 13:51:03;NA;"Walk"
"1039";544436;9645;2015-10-27 08:45:48;"b1289756";"Ride"
"1040";638255;11646;2015-10-26 08:57:29;"b1289756";"Ride"
"1041";319475;5384;2015-10-25 14:05:54;"b1289756";"Ride"
"1042";51;9000;2015-10-25 10:00:00;"b1289756";"Ride"
"1043";503092;6529;2015-10-23 12:09:30;"b1289756";"Ride"
"1044";194084;2234;2015-10-21 17:51:23;"b1289756";"VirtualRide"
"1045";51701;1637;2015-10-19 18:35:47;NA;"Run"
"1046";880126;9768;2015-10-18 07:04:04;"b1289756";"Ride"
"1047";189633;2135;2015-10-16 17:41:47;"b2992308";"VirtualRide"
"1048";189889;2416;2015-10-14 17:53:51;"b1289756";"VirtualRide"
"1049";44441;1492;2015-10-12 17:03:56;NA;"Run"
"1050";782951;13653;2015-10-11 09:13:32;"b1289756";"Ride"
"1051";698751;8973;2015-10-09 10:45:19;"b1289756";"Ride"
"1052";237799;3470;2015-10-07 17:53:12;"b1289756";"Ride"
"1053";47531;1436;2015-10-05 18:56:57;NA;"Run"
"1054";442007;8968;2015-10-04 08:26:42;"b2442923";"Ride"
"1055";640297;9490;2015-10-03 12:44:12;"b1289756";"Ride"
"1056";194529;2140;2015-10-02 18:20:13;"b1289756";"VirtualRide"
"1057";259232;4634;2015-10-02 11:04:16;"b2266483";"Ride"
"1058";19353;2497;2015-09-30 17:54:00;"b1289756";"VirtualRide"
"1059";505183;6474;2015-09-27 08:42:33;"b1289756";"Ride"
"1060";611779;9494;2015-09-26 11:47:28;"b1289756";"Ride"
"1061";172312;3263;2015-09-26 08:17:04;"b2266483";"Ride"
"1062";109497;14129;2015-09-25 08:23:46;"b1289756";"Ride"
"1063";245583;3470;2015-09-22 17:57:19;"b1289756";"Ride"
"1064";124457;20163;2015-09-19 07:08:52;"b1289756";"Ride"
"1065";43762;5370;2015-09-13 09:11:23;"b1289756";"Ride"
"1066";678969;8981;2015-09-11 07:44:00;"b1289756";"Ride"
"1067";283588;3410;2015-09-10 17:11:33;"b1289756";"Ride"
"1068";165365;2223;2015-09-08 18:12:29;"b1289756";"VirtualRide"
"1069";228499;3139;2015-09-06 12:57:46;"b1289756";"Ride"
"1070";174942;2417;2015-09-04 17:15:36;"b1289756";"VirtualRide"
"1071";190035;2428;2015-09-01 18:00:16;"b1289756";"VirtualRide"
"1072";495697;9040;2015-08-30 11:48:31;"b1289756";"Ride"
"1073";10877;17863;2015-08-28 10:06:51;"b1289756";"Ride"
"1074";140591;1842;2015-08-27 08:42:30;"b1289756";"Ride"
"1075";189951;2505;2015-08-25 17:30:46;"b1289756";"Ride"
"1076";625531;8904;2015-08-23 09:16:37;"b1289756";"Ride"
"1077";182893;3256;2015-08-21 13:13:18;"b2266483";"Ride"
"1078";687451;9795;2015-08-20 09:18:46;"b2266483";"Ride"
"1079";432744;5333;2015-08-18 12:09:24;"b1289756";"Ride"
"1080";10674;21196;2015-08-12 09:55:04;"b1289756";"Ride"
"1081";753696;15371;2015-08-08 09:32:21;"b1289756";"Ride"
"1082";541158;10600;2015-08-07 09:14:20;"b1289756";"Ride"
"1083";701783;14125;2015-08-06 09:12:45;"b1289756";"Ride"
"1084";584891;11241;2015-08-04 07:16:23;"b1289756";"Ride"
"1085";29239;6799;2015-08-02 13:39:38;"b1289756";"Ride"
"1086";629817;11809;2015-07-31 12:22:30;"b1289756";"Ride"
"1087";466075;7846;2015-07-30 13:12:05;"b1289756";"Ride"
"1088";140406;2090;2015-07-30 08:05:43;"b1289756";"Ride"
"1089";416179;7403;2015-07-28 07:34:48;"b1289756";"Ride"
"1090";488511;8804;2015-07-27 07:59:36;"b1289756";"Ride"
"1091";964068;15415;2015-07-23 09:16:20;"b1289756";"Ride"
"1092";748567;12932;2015-07-22 11:53:55;"b1289756";"Ride"
"1093";385604;5029;2015-07-21 13:33:29;"b1289756";"Ride"
"1094";890137;14666;2015-07-17 08:35:59;"b1289756";"Ride"
"1095";969905;13961;2015-07-16 09:54:08;"b1289756";"Ride"
"1096";717642;12311;2015-07-10 12:16:18;"b1289756";"Ride"
"1097";1e-04;1525;2015-07-09 13:51:42;"b1289756";"Ride"
"1098";331567;4171;2015-07-07 17:20:19;"b1289756";"Ride"
"1099";399264;5195;2015-07-05 07:14:22;"b1289756";"Ride"
"1100";703009;9361;2015-07-03 07:11:50;"b1289756";"Ride"
"1101";497221;6707;2015-07-01 17:25:04;"b1289756";"Ride"
"1102";395564;13245;2015-06-27 07:15:25;"b1350013";"Ride"
"1103";422349;5292;2015-06-25 13:46:21;"b1289756";"Ride"
"1104";0;3173;2015-06-23 18:02:49;"b1289756";"Ride"
"1105";31264;1227;2015-06-22 17:55:11;NA;"Run"
"1106";995991;15723;2015-06-20 07:40:58;"b1289756";"Ride"
"1107";0;3340;2015-06-18 18:50:12;"b1289756";"Ride"
"1108";5061;1878;2015-06-15 17:48:10;NA;"Run"
"1109";100743;13765;2015-06-14 07:27:31;"b1289756";"Ride"
"1110";315967;5606;2015-06-12 12:56:08;"b1289756";"Ride"
"1111";339392;4346;2015-06-11 18:11:59;"b1289756";"Ride"
"1112";411341;6688;2015-06-10 14:47:24;"b1289756";"Ride"
"1113";763295;13248;2015-06-07 09:45:23;"b1289756";"Ride"
"1114";85981;13662;2015-06-06 10:03:27;"b1289756";"Ride"
"1115";503719;6615;2015-06-04 14:31:41;"b1289756";"Ride"
"1116";461649;8067;2015-05-31 07:57:50;"b1289756";"Ride"
"1117";288849;3747;2015-05-26 17:34:57;"b1289756";"Ride"
"1118";10341;15642;2015-05-24 07:32:46;"b1289756";"Ride"
"1119";712788;10453;2015-05-22 12:48:56;"b1289756";"Ride"
"1120";481353;6695;2015-05-17 08:06:15;"b1289756";"Ride"
"1121";103496;15348;2015-05-15 09:01:14;"b1289756";"Ride"
"1122";272154;3523;2015-05-14 16:04:25;"b1289756";"Ride"
"1123";406684;5162;2015-05-11 17:40:41;"b1289756";"Ride"
"1124";698623;9608;2015-05-10 08:26:02;"b1289756";"Ride"
"1125";100254;16702;2015-05-08 09:01:33;"b1289756";"Ride"
"1126";10381;17751;2015-05-07 08:29:48;"b1289756";"Ride"
"1127";760624;11831;2015-05-06 11:55:08;"b1289756";"Ride"
"1128";542814;9916;2015-05-04 12:12:24;"b1289756";"Ride"
"1129";483446;8335;2015-05-02 13:49:41;"b1289756";"Ride"
"1130";424117;8317;2015-05-02 08:51:50;"b1289756";"Ride"
"1131";63249;11708;2015-05-01 11:15:04;"b1289756";"Ride"
"1132";404369;5579;2015-04-27 14:13:14;"b1289756";"Ride"
"1133";789683;13858;2015-04-25 07:11:10;"b1289756";"Ride"
"1134";102011;13818;2015-04-24 10:32:30;"b1289756";"Ride"
"1135";294348;3873;2015-04-21 17:31:29;"b1289756";"Ride"
"1136";446059;8049;2015-04-19 09:23:34;"b1289756";"Ride"
"1137";138558;18253;2015-04-18 08:37:41;"b1289756";"Ride"
"1138";334077;5290;2015-04-15 15:21:19;"b1289756";"Ride"
"1139";311243;3645;2015-04-13 16:53:04;"b1289756";"Ride"
"1140";447488;7453;2015-04-12 11:41:26;"b1289756";"Ride"
"1141";100909;12838;2015-04-10 07:56:19;"b1289756";"Ride"
"1142";793519;12377;2015-04-06 08:51:42;"b1289756";"Ride"
"1143";648282;8933;2015-04-05 10:16:58;"b1289756";"Ride"
"1144";0;1711;2015-04-04 17:17:39;"b1289756";"Ride"
"1145";0;3618;2015-04-03 17:44:13;"b1289756";"Ride"
"1146";4242;1481;2015-04-01 18:06:57;NA;"Run"
"1147";572645;10045;2015-03-27 08:14:06;"b1289756";"Ride"
"1148";491593;10759;2015-03-26 10:03:05;"b1289756";"Ride"
"1149";26807;1252;2015-03-25 16:43:56;NA;"Run"
"1150";321566;6931;2015-03-24 08:38:14;"b1289756";"Ride"
"1151";567437;9440;2015-03-23 11:52:32;"b1289756";"Ride"
"1152";342471;6820;2015-03-20 14:25:52;"b1289756";"Ride"
"1153";493964;8495;2015-03-19 10:17:39;"b1289756";"Ride"
"1154";239128;4752;2015-03-17 15:03:43;"b1289756";"Ride"
"1155";66674;9951;2015-03-07 12:48:56;"b1289756";"Ride"
"1156";439534;6602;2015-03-06 12:47:14;"b1289756";"Ride"
"1157";24104;4211;2015-03-05 09:30:50;"b1289756";"Ride"
"1158";0;3424;2015-03-03 16:24:42;"b1289756";"Ride"
"1159";304347;4705;2015-03-02 09:39:42;"b1289756";"Ride"
"1160";0;2404;2015-02-28 19:03:04;"b1289756";"Ride"
"1161";0;3022;2015-02-17 19:05:37;"b1289756";"Ride"
"1162";229851;3945;2015-02-14 15:01:15;"b1289756";"Ride"
"1163";0;2011;2015-02-13 17:10:43;"b1289756";"Ride"
"1164";0;3537;2015-02-10 18:34:21;"b1289756";"Ride"
"1165";0;2119;2015-02-08 14:20:57;"b1289756";"Ride"
"1166";0;1676;2015-02-03 18:51:46;"b1289756";"Ride"
"1167";315348;4459;2015-01-31 11:04:02;"b1289756";"Ride"
"1168";0;2049;2015-01-27 19:09:46;"b1289756";"Ride"
"1169";0;3518;2015-01-25 10:17:14;"b1289756";"Ride"
"1170";0;2749;2015-01-21 18:47:34;"b1289756";"Ride"
"1171";0;3494;2015-01-19 18:46:14;"b1289756";"Ride"
"1172";389537;5431;2015-01-16 12:49:59;"b1289756";"Ride"
"1173";1e-04;3383;2015-01-15 16:02:14;"b1289756";"Ride"
"1174";3796;1423;2015-01-12 13:37:44;NA;"Run"
"1175";18;6;2015-01-10 10:47:53;"b1289756";"Ride"
"1176";418356;5510;2015-01-07 12:04:15;"b1289756";"Ride"
"1177";306806;4266;2015-01-05 14:40:46;"b1289756";"Ride"
"1178";298136;4346;2015-01-04 10:54:36;"b1289756";"Ride"
"1179";320742;4196;2014-12-26 10:44:30;"b1289756";"Ride"
"1180";257368;3678;2014-12-21 10:43:33;"b1289756";"Ride"
"1181";442576;6521;2014-12-14 10:13:40;"b1289756";"Ride"
"1182";477206;6419;2014-12-06 13:40:01;"b1289756";"Ride"
"1183";0;0;2014-12-02 18:46:34;"b1289756";"Ride"
"1184";272;29;2014-11-27 18:52:44;"b1289756";"Ride"
"1185";0;0;2014-11-24 18:49:43;"b1289756";"Ride"
"1186";470534;6430;2014-11-22 11:16:53;"b1289756";"Ride"
"1187";229617;3561;2014-11-09 13:20:37;"b1289756";"Ride"
"1188";33413;4835;2014-11-08 09:33:08;"b1289756";"Ride"
"1189";39804;1412;2014-11-04 19:09:12;NA;"Run"
"1190";701727;10940;2014-11-02 09:34:36;"b1289756";"Ride"
"1191";44584;1575;2014-10-28 18:26:49;NA;"Run"
"1192";60;9600;2014-10-25 22:00:00;"b1289756";"Ride"
"1193";351251;6575;2014-10-25 10:12:32;"b1289756";"Ride"
"1194";411365;5663;2014-10-19 08:53:40;"b1289756";"Ride"
"1195";42555;1489;2014-10-17 17:01:22;NA;"Run"
"1196";43467;1617;2014-10-13 17:38:31;NA;"Run"
"1197";351595;4505;2014-10-12 08:15:16;"b1289756";"Ride"
"1198";581086;8400;2014-10-05 12:09:02;"b1289756";"Ride"
"1199";541272;8245;2014-10-04 09:18:03;"b1289756";"Ride"
"1200";402365;5265;2014-09-27 14:03:35;"b1289756";"Ride"
"1201";868044;17650;2014-09-21 08:03:49;"b1289756";"Ride"
"1202";132634;22544;2014-09-20 07:47:04;"b1289756";"Ride"
"1203";146;27;2014-09-20 06:53:54;"b1289756";"Ride"
"1204";384912;5605;2014-09-14 09:12:02;"b1289756";"Ride"
"1205";409941;6348;2014-08-16 11:23:07;"b1289756";"Ride"
"1206";31122;5137;2014-08-13 17:42:30;"b1289756";"Ride"
"1207";104618;15272;2014-08-09 09:30:52;"b1289756";"Ride"
"1208";235369;2918;2014-08-07 17:56:26;"b1289756";"Ride"
"1209";332528;5232;2014-08-05 17:20:28;"b1289756";"Ride"
"1210";485281;6680;2014-08-02 09:40:01;"b1289756";"Ride"
"1211";257555;3145;2014-07-31 18:09:21;"b1289756";"Ride"
"1212";469994;7634;2014-07-27 12:36:45;"b1289756";"Ride"
"1213";601496;7710;2014-07-26 08:58:14;"b1289756";"Ride"
"1214";242078;3874;2014-07-24 17:59:30;"b1289756";"Ride"
"1215";676505;13677;2014-07-19 07:39:58;"b1289756";"Ride"
"1216";713344;16724;2014-07-18 07:56:10;"b1289756";"Ride"
"1217";975899;20320;2014-07-17 07:40:10;"b1289756";"Ride"
"1218";3461;5700;2014-07-16 09:17:02;"b1289756";"Ride"
